iter	RMSE
333	0.04527706535
334	0.04519623654
335	0.04512879657
336	0.04504828165
337	0.04476389221
338	0.04469096704
339	0.04441579131
340	0.0441520218
341	0.04402049831
342	0.04395113547
343	0.04382439248
344	0.04375717173
345	0.0436292414
346	0.04336879769
347	0.04311729201
348	0.04302725242
349	0.04285085046
350	0.04275239198
351	0.04254487186
352	0.04248822827
353	0.04242694555
354	0.0422329905
355	0.04195325462
356	0.0418969521
357	0.04183878005
358	0.04174953914
359	0.04166208004
360	0.04149497402
361	0.04138963505
362	0.04131334349
363	0.04113446907
364	0.04093645804
365	0.04078873419
366	0.0407064312
367	0.04065465598
368	0.04052835261
369	0.04044365981
370	0.04032162944
371	0.04015435095
372	0.04007816152
373	0.03987509885
374	0.03967938959
375	0.03957878931
376	0.03950498048
377	0.03932243073
378	0.0392298551
379	0.0390720798
380	0.03900835927
381	0.03897379451
382	0.03886395107
383	0.03880851193
384	0.03872266454
385	0.03858405751
386	0.03853386413
387	0.03848225959
388	0.03844522033
389	0.03841514587
390	0.03838557648
391	0.0382215378
392	0.0381927571
393	0.03811311613
394	0.03797531345
395	0.03792691424
396	0.03779689251
397	0.03775363099
398	0.03762833709
399	0.03747987712
400	0.0373641195
401	0.03731072801
402	0.03728149099
403	0.03725320606
404	0.03713223664
405	0.03704464694
406	0.03699848
407	0.03697053751
408	0.03694325476
409	0.03690412448
410	0.03685968565
411	0.03683336899
412	0.03678815745
413	0.03665446789
414	0.03649636004
415	0.03637618924
416	0.03622515352
417	0.03611537891
418	0.03609058474
419	0.03605028062
420	0.0360169624
421	0.03598431245
422	0.03596131879
423	0.03580502026
424	0.03575870271
425	0.03567716795
426	0.035636801
427	0.03559901799
428	0.03555740147
429	0.03552458964
430	0.03550220154
431	0.03547118624
432	0.0353769466
433	0.03531647044
434	0.03526696074
435	0.03520781304
436	0.03518727212
437	0.03509847685
438	0.03506643538
439	0.03496517851
440	0.03494523889
441	0.03491767366
442	0.03489858867
443	0.03482599528
444	0.03473305606
445	0.03464544918
446	0.03458944656
447	0.0345717635
448	0.03454891648
449	0.03445967206
450	0.03444259937
451	0.03441031455
452	0.03439225913
453	0.03433292121
454	0.03431827473
455	0.03427473868
456	0.03415626575
457	0.03414155934
458	0.03409718825
459	0.03400709565
460	0.03390899749
461	0.03382509405
462	0.0337415802
463	0.03369417284
464	0.03359770053
465	0.03350489116
466	0.03345904282
467	0.03340253476
468	0.03337741514
469	0.0333169676
470	0.03325726221
471	0.03318152873
472	0.03312788014
473	0.03308497594
474	0.03307035829
475	0.0329631192
476	0.03287615955
477	0.03277364332
478	0.03270245789
479	0.03265409646
480	0.03261343234
481	0.03251753323
482	0.0324473327
483	0.0323791244
484	0.03233906039
485	0.0323196489
486	0.03222191029
487	0.03215862292
488	0.03206628485
489	0.03196278183
490	0.03180746748
491	0.03171436632
492	0.03162462488
493	0.0315948852
494	0.03154039239
495	0.03151712891
496	0.0314492738
497	0.03143884043
498	0.03142119073
499	0.03135453899
500	0.03127140296
501	0.03123076879
502	0.03115040032
503	0.03113525222
504	0.03111115806
505	0.03102639816
506	0.03095889451
507	0.03081500707
508	0.03067652877
509	0.03066186782
510	0.03061530611
511	0.03060433795
512	0.03058142956
513	0.03054300569
514	0.03040179406
515	0.03038400802
516	0.03030180168
517	0.03020682844
518	0.03011803532
519	0.03010650855
520	0.03009517631
521	0.03008017536
522	0.03006950126
523	0.02999900665
524	0.02987410359
525	0.02978242665
526	0.02968058864
527	0.02967107006
528	0.02965276082
529	0.02963272048
530	0.02955098564
531	0.02942162034
532	0.02932604637
533	0.02926610871
534	0.02924444192
535	0.02919797907
536	0.02912598395
537	0.02904038408
538	0.0289393928
539	0.02886163769
540	0.02876818293
541	0.02870683506
542	0.02863520171
543	0.0286215673
544	0.02860827996
545	0.02851208601
546	0.0284033879
547	0.02838324563
548	0.02836303572
549	0.02831546506
550	0.02823235384
551	0.02815864343
552	0.02808165531
553	0.02800950777
554	0.02798980702
555	0.0278955546
556	0.02784391363
557	0.02775554405
558	0.02774673076
559	0.02773863218
560	0.0277184036
561	0.02765957495
562	0.02764758305
563	0.0276036249
564	0.02753633812
565	0.02748984422
566	0.02743424084
567	0.02736864691
568	0.02735521935
569	0.02729059861
570	0.0271868859
571	0.02709782777
572	0.02703057758
573	0.02698832461
574	0.02693660818
575	0.02692881093
576	0.02686809981
577	0.02680353919
578	0.02674469493
579	0.02670790723
580	0.02661557611
581	0.0265576406
582	0.02645403238
583	0.02638856858
584	0.02634196763
585	0.02630196999
586	0.02627916633
587	0.0262126821
588	0.02617951548
589	0.02610373582
590	0.0260437375
591	0.02603325422
592	0.02595733422
593	0.02594990125
594	0.02588864575
595	0.02581956888
596	0.02581225765
597	0.0257759188
598	0.02569460431
599	0.02568744425
600	0.0256485879
601	0.02561120629
602	0.02551000931
603	0.02549404423
604	0.02544294654
605	0.025419516
606	0.02535907379
607	0.02534959516
608	0.02529225153
609	0.02527730142
610	0.02524393708
611	0.02519366076
612	0.02514098633
613	0.02507505129
614	0.02505498738
615	0.02498697224
616	0.02494461967
617	0.0249086439
618	0.02488229527
619	0.02487573215
620	0.02486918436
621	0.02480940804
622	0.02477177164
623	0.02473316113
624	0.02472679773
625	0.02467540586
626	0.02462228308
627	0.02456265204
628	0.02451209215
629	0.02445887977
630	0.02443618405
631	0.02437940759
632	0.02434354317
633	0.02429563398
634	0.02421273756
635	0.02419716808
636	0.02415287732
637	0.02410230528
638	0.02409069614
639	0.02402161699
640	0.02398919481
641	0.02394210936
642	0.02393570044
643	0.02388983894
644	0.0238512368
645	0.02380575849
646	0.02372727914
647	0.02365087284
648	0.02357648497
649	0.02354304061
650	0.02351048362
651	0.02343785278
652	0.02342944244
653	0.02340005117
654	0.02332944038
655	0.02332319242
656	0.02331704526
657	0.02330390854
658	0.02329319184
659	0.0232827518
660	0.02325071132
661	0.023175793
662	0.02311540178
663	0.02305072947
664	0.02300527705
665	0.02299946169
666	0.02292900802
667	0.02292330271
668	0.02291751428
669	0.02289145331
670	0.02288587884
671	0.02284786273
672	0.02282384248
673	0.02281844287
674	0.02277927204
675	0.02276731588
676	0.0227035002
677	0.0226981044
678	0.02265859991
679	0.02261484151
680	0.02256285124
681	0.02248409695
682	0.02247878065
683	0.02247354921
684	0.02242123603
685	0.02237450023
686	0.02235962496
687	0.02233577291
688	0.02233061783
689	0.02232143268
690	0.02227569237
691	0.02223194507
692	0.02219681653
693	0.02219089332
694	0.02218595761
695	0.02217322634
696	0.02213716328
697	0.02210962359
698	0.02210496486
699	0.02205232858
700	0.02200850792
701	0.021976575
702	0.02194169566
703	0.02187776098
704	0.02187329806
705	0.02186857074
706	0.02180650691
707	0.0218018528
708	0.02173576433
709	0.02173019096
710	0.02172550724
711	0.02171466329
712	0.02165410528
713	0.02164481176
714	0.02164010189
715	0.02161306231
716	0.02160618999
717	0.0215703451
718	0.02156540082
719	0.0215190092
720	0.02151468571
721	0.02146279119
722	0.02140665351
723	0.02134871831
724	0.02132781734
725	0.02131009512
726	0.02130480224
727	0.02130039333
728	0.02129631098
729	0.02125319616
730	0.02121644634
731	0.02116003529
732	0.02113900196
733	0.02111156836
734	0.02109425136
735	0.02108671437
736	0.02105905388
737	0.02105187695
738	0.02099680226
739	0.02099287744
740	0.02098901478
741	0.02098311767
742	0.02095654021
743	0.02091330866
744	0.02087273509
745	0.02086762812
746	0.02086388334
747	0.02084573212
748	0.02079122751
749	0.02074278885
750	0.02073907213
751	0.02072041005
752	0.02071667594
753	0.02066330925
754	0.02061144388
755	0.02058671556
756	0.02058311392
757	0.0205795696
758	0.02057608162
759	0.02051442368
760	0.02050950355
761	0.02050609058
762	0.02050273183
763	0.02046011662
764	0.02043493545
765	0.02039966706
766	0.02036862701
767	0.0203282962
768	0.02032186571
769	0.02031828988
770	0.02030671968
771	0.02029321319
772	0.02028999316
773	0.02025019986
774	0.02024701948
775	0.02023930115
776	0.02018323918
777	0.02013494319
778	0.02008683333
779	0.02006033215
780	0.02001459543
781	0.01995522468
782	0.01991724161
783	0.01991406111
784	0.01986834748
785	0.01986528684
786	0.01981786024
787	0.01980246461
788	0.01976277328
789	0.01975974287
790	0.01972635996
791	0.01972336857
792	0.01970827806
793	0.01970527872
794	0.01970238413
795	0.01968728559
796	0.01964572842
797	0.0196428655
798	0.01964004787
799	0.01959611345
800	0.01957331981
801	0.01957012337
802	0.01955311211
803	0.01955036158
804	0.01954677302
805	0.01954411132
806	0.01950013092
807	0.01948515338
808	0.0194822525
809	0.01947961142
810	0.01945107631
811	0.0194301615
812	0.01941621531
813	0.0193746213
814	0.0193607025
815	0.01931667438
816	0.01929740865
817	0.01929487815
818	0.01925633379
819	0.0192392954
820	0.01919791323
821	0.01915964111
822	0.01915362198
823	0.01915106121
824	0.01910688491
825	0.01910373231
826	0.01909662514
827	0.01909415239
828	0.01905556768
829	0.01901634912
830	0.01901391715
831	0.01897678268
832	0.01896602597
833	0.01892723699
834	0.01892491402
835	0.01892258544
836	0.01890710726
837	0.01888458864
838	0.01887164701
839	0.01885695438
840	0.01884020235
841	0.01882355947
842	0.01880937834
843	0.01878871171
844	0.01874996749
845	0.01870176358
846	0.01868674133
847	0.01868375191
848	0.0186715631
849	0.018626992
850	0.01861398728
851	0.01858424274
852	0.01856150409
853	0.01855887173
854	0.01854782735
855	0.01852980456
856	0.01849519092
857	0.01848367053
858	0.01848020274
859	0.01847800152
860	0.0184653506
861	0.01843384256
862	0.01841343447
863	0.01841003794
864	0.01840649654
865	0.01840437543
866	0.01840107966
867	0.01835693527
868	0.01833774318
869	0.01832046036
870	0.01829645328
871	0.01829439445
872	0.01829236771
873	0.01825948156
874	0.01822598388
875	0.01821383213
876	0.01820758403
877	0.01820553004
878	0.01819376663
879	0.01819001242
880	0.01815958913
881	0.01815765232
882	0.01814484248
883	0.01812851295
884	0.01810751451
885	0.01810561215
886	0.01809382243
887	0.01808146461
888	0.01804199921
889	0.01803087264
890	0.0180186517
891	0.01800021303
892	0.01799219395
893	0.01798817991
894	0.01795236196
895	0.01794016784
896	0.01792799552
897	0.01789552467
898	0.01788080248
899	0.01787330897
900	0.01784115044
901	0.01782313312
902	0.01779188649
903	0.01776032256
904	0.01775189292
905	0.01774994047
906	0.01774690068
907	0.01774218777
908	0.01772660339
909	0.01767959388
910	0.01766788665
911	0.017655789
912	0.01762599792
913	0.0176106989
914	0.01759961226
915	0.01757488996
916	0.01754529343
917	0.01752627721
918	0.01749748773
919	0.01746945151
920	0.01746702747
921	0.01744272157
922	0.01740575971
923	0.01736244345
924	0.01733398131
925	0.01732276578
926	0.0173070006
927	0.01729374901
928	0.01725642654
929	0.01724234611
930	0.01723066527
931	0.01722067156
932	0.01719031152
933	0.01717840283
934	0.01714694777
935	0.01710869633
936	0.01707340284
937	0.017052462
938	0.01705045009
939	0.01704132504
940	0.0170323991
941	0.0170190634
942	0.01700353382
943	0.01699671871
944	0.01698795015
945	0.01695986734
946	0.01695750672
947	0.01695552575
948	0.01694893121
949	0.01693303873
950	0.01690287018
951	0.01689308053
952	0.01686826057
953	0.01685276999
954	0.01683713595
955	0.01682066649
956	0.01679245005
957	0.01677936632
958	0.01677604535
959	0.01675607207
960	0.01673578338
961	0.01670816168
962	0.01669293339
963	0.01667343116
964	0.01667135941
965	0.01665634069
966	0.01665397207
967	0.01664061189
968	0.01662760156
969	0.01661715038
970	0.01658782264
971	0.01658052255
972	0.01656559525
973	0.01652920155
974	0.01652001114
975	0.01650937317
976	0.01650774527
977	0.01650011226
978	0.01649847512
979	0.01649568385
980	0.01648250135
981	0.01648086384
982	0.01646694969
983	0.01645224514
984	0.01643567561
985	0.01642985944
986	0.01642420064
987	0.01641632899
988	0.01640257856
989	0.01638304393
990	0.01635649011
991	0.01635074606
992	0.01632278645
993	0.0163100175
994	0.0162978914
995	0.0162715949
996	0.01626998798
997	0.01624943038
998	0.01624628096
999	0.0162437298
